year,month,year_month,is_year_total,permit_type_sv,permit_type_en,occupation_field_sv,occupation_field_en,granted_count
2023,9,2023-09,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",10
2023,10,2023-10,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",8
2023,11,2023-11,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",13
2023,12,2023-12,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",45
2023,,2023,True,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",1255
2023,1,2023-01,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,28
2023,2,2023-02,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,34
2023,3,2023-03,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,25
2023,4,2023-04,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,28
2023,5,2023-05,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,32
2023,6,2023-06,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,75
2023,7,2023-07,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,57
2023,8,2023-08,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,51
2023,9,2023-09,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,94
2023,10,2023-10,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,91
2023,11,2023-11,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,83
2023,12,2023-12,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,43
2023,,2023,True,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m0m0,Plant/machine operators and transport,641
2023,1,2023-01,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,675
2023,2,2023-02,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,715
2023,3,2023-03,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,684
2023,4,2023-04,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,563
2023,5,2023-05,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,544
2023,6,2023-06,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,557
2023,7,2023-07,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,470
2023,8,2023-08,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,586
2023,9,2023-09,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,556
2023,10,2023-10,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,554
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,446
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,399
2023,,2023,True,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,6749
2023,1,2023-01,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,228
2023,2,2023-02,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,289
2023,3,2023-03,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,268
2023,4,2023-04,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,183
2023,5,2023-05,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,209
2023,6,2023-06,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,187
2023,7,2023-07,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,148
2023,8,2023-08,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,189
2023,9,2023-09,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,236
2023,10,2023-10,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,235
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,194
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,182
2023,,2023,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,2548
2023,1,2023-01,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,160
2023,2,2023-02,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,198
2023,3,2023-03,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,251
2023,4,2023-04,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,152
2023,5,2023-05,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,472
2023,6,2023-06,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,3322
2023,7,2023-07,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,1631
2023,8,2023-08,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,90
2023,9,2023-09,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,123
2023,10,2023-10,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,159
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,42
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,51
2023,,2023,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,6651
2023,1,2023-01,False,förstagångs,first-time,Övriga,Other,2
2023,2,2023-02,False,förstagångs,first-time,Övriga,Other,7
2023,3,2023-03,False,förstagångs,first-time,Övriga,Other,6
2023,4,2023-04,False,förstagångs,first-time,Övriga,Other,17
2023,5,2023-05,False,förstagångs,first-time,Övriga,Other,16
2023,6,2023-06,False,förstagångs,first-time,Övriga,Other,4
2023,7,2023-07,False,förstagångs,first-time,Övriga,Other,4
2023,8,2023-08,False,förstagångs,first-time,Övriga,Other,4
2023,9,2023-09,False,förstagångs,first-time,Övriga,Other,2
2023,10,2023-10,False,förstagångs,first-time,Övriga,Other,14
2023,11,2023-11,False,förstagångs,first-time,Övriga,Other,5
2023,12,2023-12,False,förstagångs,first-time,Övriga,Other,10
2023,,2023,True,förstagångs,first-time,Övriga,Other,91
2023,1,2023-01,False,förstagångs,first-time,Totalt,Total,1369
2023,2,2023-02,False,förstagångs,first-time,Totalt,Total,1810
2023,3,2023-03,False,förstagångs,first-time,Totalt,Total,1734
2023,4,2023-04,False,förstagångs,first-time,Totalt,Total,1486
2023,5,2023-05,False,förstagångs,first-time,Totalt,Total,1781
2023,6,2023-06,False,förstagångs,first-time,Totalt,Total,4532
2023,7,2023-07,False,förstagångs,first-time,Totalt,Total,2581
2023,8,2023-08,False,förstagångs,first-time,Totalt,Total,1176
2023,9,2023-09,False,förstagångs,first-time,Totalt,Total,1212
2023,10,2023-10,False,förstagångs,first-time,Totalt,Total,1329
2023,11,2023-11,False,förstagångs,first-time,Totalt,Total,932
2023,12,2023-12,False,förstagångs,first-time,Totalt,Total,881
2023,,2023,True,förstagångs,first-time,Totalt,Total,20823
2023,1,2023-01,False,förlängning,extension,Chefsyrken,Managers,34
2023,2,2023-02,False,förlängning,extension,Chefsyrken,Managers,45
2023,3,2023-03,False,förlängning,extension,Chefsyrken,Managers,68
2023,4,2023-04,False,förlängning,extension,Chefsyrken,Managers,92
2023,5,2023-05,False,förlängning,extension,Chefsyrken,Managers,102
2023,6,2023-06,False,förlängning,extension,Chefsyrken,Managers,68
2023,7,2023-07,False,förlängning,extension,Chefsyrken,Managers,37
2023,8,2023-08,False,förlängning,extension,Chefsyrken,Managers,63
2023,9,2023-09,False,förlängning,extension,Chefsyrken,Managers,45
2023,10,2023-10,False,förlängning,extension,Chefsyrken,Managers,84
2023,11,2023-11,False,förlängning,extension,Chefsyrken,Managers,69
2023,12,2023-12,False,förlängning,extension,Chefsyrken,Managers,77
2023,,2023,True,förlängning,extension,Chefsyrken,Managers,784
2023,1,2023-01,False,förlängning,extension,Militära yrken,Military occupations,0
2023,2,2023-02,False,förlängning,extension,Militära yrken,Military occupations,0
2023,3,2023-03,False,förlängning,extension,Militära yrken,Military occupations,0
2023,4,2023-04,False,förlängning,extension,Militära yrken,Military occupations,0
2023,5,2023-05,False,förlängning,extension,Militära yrken,Military occupations,0
2023,6,2023-06,False,förlängning,extension,Militära yrken,Military occupations,0
2023,7,2023-07,False,förlängning,extension,Militära yrken,Military occupations,1
2023,8,2023-08,False,förlängning,extension,Militära yrken,Military occupations,0
2023,9,2023-09,False,förlängning,extension,Militära yrken,Military occupations,0
2023,10,2023-10,False,förlängning,extension,Militära yrken,Military occupations,1
2023,11,2023-11,False,förlängning,extension,Militära yrken,Military occupations,1
2023,12,2023-12,False,förlängning,extension,Militära yrken,Military occupations,0
2023,,2023,True,förlängning,extension,Militära yrken,Military occupations,3
2023,1,2023-01,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",117
2023,2,2023-02,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",135
2023,3,2023-03,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",193
2023,4,2023-04,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",114
2023,5,2023-05,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",125
2023,6,2023-06,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",139
2023,7,2023-07,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",100
2023,8,2023-08,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",109
2023,9,2023-09,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",121
2023,10,2023-10,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",169
2023,11,2023-11,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",106
2023,12,2023-12,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",119
2023,,2023,True,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",1547
2023,1,2023-01,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,35
2023,2,2023-02,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,38
2023,3,2023-03,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,39
2023,4,2023-04,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,65
2023,5,2023-05,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,51
2023,6,2023-06,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,51
2023,7,2023-07,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,34
2023,8,2023-08,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,32
2023,9,2023-09,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,59
2023,10,2023-10,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,52
2023,11,2023-11,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,45
2023,12,2023-12,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,48
2023,,2023,True,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,549
2023,1,2023-01,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,80
2023,2,2023-02,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,128
2023,3,2023-03,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,131
2023,4,2023-04,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,112
2023,5,2023-05,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,138
2023,6,2023-06,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,104
2023,7,2023-07,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,81
2023,8,2023-08,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,89
2023,9,2023-09,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,98
2023,10,2023-10,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,150
2023,11,2023-11,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,143
2023,12,2023-12,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,145
2023,,2023,True,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,1399
2023,1,2023-01,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",15
2023,2,2023-02,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",12
2023,3,2023-03,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",22
2023,4,2023-04,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",19
2023,5,2023-05,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",8
2023,6,2023-06,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",7
2023,7,2023-07,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",11
2023,8,2023-08,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",15
2023,9,2023-09,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",28
2023,10,2023-10,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",26
2023,11,2023-11,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",13
2023,12,2023-12,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",18
2023,,2023,True,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",194
2023,1,2023-01,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,29
2023,2,2023-02,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,37
2023,3,2023-03,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,46
2023,4,2023-04,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,42
2023,5,2023-05,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,45
2023,6,2023-06,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,28
2023,7,2023-07,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,30
2023,8,2023-08,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,28
2023,9,2023-09,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,32
2023,10,2023-10,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,70
2023,11,2023-11,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,64
2023,12,2023-12,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,80
2023,,2023,True,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,531
2023,1,2023-01,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,647
2023,2,2023-02,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,749
2023,3,2023-03,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,1180
2023,4,2023-04,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,1862
2023,5,2023-05,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,1423
2023,6,2023-06,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,1007
2023,7,2023-07,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,677
2023,8,2023-08,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,775
2023,9,2023-09,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,835
2023,10,2023-10,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,1542
2023,11,2023-11,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,1019
2023,12,2023-12,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,846
2023,,2023,True,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,12562
2023,1,2023-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,160
2023,2,2023-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,181
2023,3,2023-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,298
2023,4,2023-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,405
2023,5,2023-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,380
2023,6,2023-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,239
2023,7,2023-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,176
2023,8,2023-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,176
2023,9,2023-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,243
2023,10,2023-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,403
2023,11,2023-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,290
2023,12,2023-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,255
2023,,2023,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,3206
2023,1,2023-01,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,180
2023,2,2023-02,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,223
2023,3,2023-03,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,260
2023,4,2023-04,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,173
2023,5,2023-05,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,228
2023,6,2023-06,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,226
2023,7,2023-07,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,174
2023,8,2023-08,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,210
2023,9,2023-09,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,279
2023,10,2023-10,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,351
2023,11,2023-11,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,142
2023,12,2023-12,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,188
2023,,2023,True,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,2634
2023,1,2023-01,False,förlängning,extension,Övriga,Other,8
2023,2,2023-02,False,förlängning,extension,Övriga,Other,7
2023,3,2023-03,False,förlängning,extension,Övriga,Other,15
2023,4,2023-04,False,förlängning,extension,Övriga,Other,7
2023,5,2023-05,False,förlängning,extension,Övriga,Other,11
2023,6,2023-06,False,förlängning,extension,Övriga,Other,13
2023,7,2023-07,False,förlängning,extension,Övriga,Other,13
2023,8,2023-08,False,förlängning,extension,Övriga,Other,8
2023,9,2023-09,False,förlängning,extension,Övriga,Other,11
2023,10,2023-10,False,förlängning,extension,Övriga,Other,13
2023,11,2023-11,False,förlängning,extension,Övriga,Other,4
2023,12,2023-12,False,förlängning,extension,Övriga,Other,13
2023,,2023,True,förlängning,extension,Övriga,Other,123
2023,1,2023-01,False,förlängning,extension,Totalt,Total,1305
2023,2,2023-02,False,förlängning,extension,Totalt,Total,1555
2023,3,2023-03,False,förlängning,extension,Totalt,Total,2252
2023,4,2023-04,False,förlängning,extension,Totalt,Total,2891
2023,5,2023-05,False,förlängning,extension,Totalt,Total,2511
2023,6,2023-06,False,förlängning,extension,Totalt,Total,1882
2023,7,2023-07,False,förlängning,extension,Totalt,Total,1334
2023,8,2023-08,False,förlängning,extension,Totalt,Total,1505
2023,9,2023-09,False,förlängning,extension,Totalt,Total,1751
2023,10,2023-10,False,förlängning,extension,Totalt,Total,2861
2023,11,2023-11,False,förlängning,extension,Totalt,Total,1896
2023,12,2023-12,False,förlängning,extension,Totalt,Total,1789
2023,,2023,True,förlängning,extension,Totalt,Total,23532
2024,1,2024-01,False,förstagångs,first-time,Chefsyrken,Managers,44
2024,2,2024-02,False,förstagångs,first-time,Chefsyrken,Managers,60
2024,3,2024-03,False,förstagångs,first-time,Chefsyrken,Managers,42
2024,4,2024-04,False,förstagångs,first-time,Chefsyrken,Managers,53
2024,5,2024-05,False,förstagångs,first-time,Chefsyrken,Managers,28
2024,6,2024-06,False,förstagångs,first-time,Chefsyrken,Managers,46
2024,7,2024-07,False,förstagångs,first-time,Chefsyrken,Managers,44
2024,8,2024-08,False,förstagångs,first-time,Chefsyrken,Managers,51
2024,9,2024-09,False,förstagångs,first-time,Chefsyrken,Managers,41
2024,10,2024-10,False,förstagångs,first-time,Chefsyrken,Managers,34
2024,11,2024-11,False,förstagångs,first-time,Chefsyrken,Managers,30
2024,12,2024-12,False,förstagångs,first-time,Chefsyrken,Managers,22
2024,,2024,True,förstagångs,first-time,Chefsyrken,Managers,495
2024,1,2024-01,False,förstagångs,first-time,Militära yrken,Military occupations,0
2024,2,2024-02,False,förstagångs,first-time,Militära yrken,Military occupations,0
2024,3,2024-03,False,förstagångs,first-time,Militära yrken,Military occupations,0
2024,4,2024-04,False,förstagångs,first-time,Militära yrken,Military occupations,1
2024,5,2024-05,False,förstagångs,first-time,Militära yrken,Military occupations,1
2024,6,2024-06,False,förstagångs,first-time,Militära yrken,Military occupations,2
2024,7,2024-07,False,förstagångs,first-time,Militära yrken,Military occupations,0
2024,8,2024-08,False,förstagångs,first-time,Militära yrken,Military occupations,1
2024,9,2024-09,False,förstagångs,first-time,Militära yrken,Military occupations,1
2024,10,2024-10,False,förstagångs,first-time,Militära yrken,Military occupations,1
2024,11,2024-11,False,förstagångs,first-time,Militära yrken,Military occupations,0
2024,12,2024-12,False,förstagångs,first-time,Militära yrken,Military occupations,0
2024,,2024,True,förstagångs,first-time,Militära yrken,Military occupations,7
2024,1,2024-01,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",44
2024,2,2024-02,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",39
2024,3,2024-03,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",52
2024,4,2024-04,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",54
2024,5,2024-05,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",63
2024,6,2024-06,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",55
2024,7,2024-07,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",38
2024,8,2024-08,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",44
2024,9,2024-09,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",54
2024,10,2024-10,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",59
2024,11,2024-11,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",44
2024,12,2024-12,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",29
2024,,2024,True,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",575
2024,1,2024-01,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,23
2024,2,2024-02,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,12
2024,3,2024-03,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,22
2024,4,2024-04,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,28
2024,5,2024-05,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,23
2024,6,2024-06,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,38
